month,town,flat_type,flat_type_code,block,street_name,Address,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease_nearest_year,remaining_lease,resale_price,latitude,longitude
2020-07,YISHUN,3 ROOM,3.00,429B,YISHUN AVE 11,429B YISHUN AVE 11,04 TO 06,67,Model A,2015,94,94 years 05 months,295000.00,1.422264,103.8491397
2020-07,YISHUN,3 ROOM,3.00,347A,YISHUN AVE 11,347A YISHUN AVE 11,04 TO 06,67,DBSS,2013,92,92 years 02 months,408000.00,1.4279306,103.8425036
2020-07,YISHUN,3 ROOM,3.00,862,YISHUN AVE 4,862 YISHUN AVE 4,10 TO 12,74,Model A,1988,67,67 years,265000.00,1.4171663,103.8393332
2020-07,YISHUN,3 ROOM,3.00,703,YISHUN AVE 5,703 YISHUN AVE 5,10 TO 12,68,New Generation,1984,62,62 years 07 months,260000.00,1.4288441,103.8283165
2020-07,YISHUN,3 ROOM,3.00,701,YISHUN AVE 5,701 YISHUN AVE 5,10 TO 12,68,New Generation,1984,62,62 years 07 months,290000.00,1.4299228,103.8287358
2020-07,YISHUN,3 ROOM,3.00,739,YISHUN AVE 5,739 YISHUN AVE 5,10 TO 12,67,New Generation,1985,64,64 years 01 month,315000.00,1.4298361,103.8320313
2020-07,YISHUN,3 ROOM,3.00,734,YISHUN AVE 5,734 YISHUN AVE 5,10 TO 12,67,New Generation,1985,63,63 years 07 months,285000.00,1.4293732,103.8308601
2020-07,YISHUN,3 ROOM,3.00,707,YISHUN AVE 5,707 YISHUN AVE 5,07 TO 09,68,New Generation,1984,62,62 years 09 months,258000.00,1.42895,103.827581
2020-07,YISHUN,3 ROOM,3.00,101,YISHUN AVE 5,101 YISHUN AVE 5,01 TO 03,83,New Generation,1978,56,56 years 11 months,265000.00,1.4312508,103.8275584
2020-07,YISHUN,3 ROOM,3.00,706,YISHUN AVE 5,706 YISHUN AVE 5,04 TO 06,68,New Generation,1984,62,62 years 06 months,245000.00,1.4289439,103.8287019
2020-07,YISHUN,3 ROOM,3.00,701,YISHUN AVE 5,701 YISHUN AVE 5,10 TO 12,68,New Generation,1984,62,62 years 06 months,270000.00,1.4299228,103.8287358
2020-07,YISHUN,3 ROOM,3.00,710,YISHUN AVE 5,710 YISHUN AVE 5,04 TO 06,68,New Generation,1984,62,62 years 09 months,255000.00,1.4282459,103.827529
2020-07,YISHUN,3 ROOM,3.00,140,YISHUN RING RD,140 YISHUN RING RD,07 TO 09,68,New Generation,1985,63,63 years 10 months,275000.00,1.4311799,103.8303959
2020-07,YISHUN,3 ROOM,3.00,365,YISHUN RING RD,365 YISHUN RING RD,04 TO 06,74,Model A,1989,67,67 years 10 months,242800.00,1.429253,103.8451984
2020-07,YISHUN,3 ROOM,3.00,117,YISHUN RING RD,117 YISHUN RING RD,01 TO 03,74,Model A,1983,62,62 years,240000.00,1.4355227,103.8276383
2020-07,YISHUN,3 ROOM,3.00,103,YISHUN RING RD,103 YISHUN RING RD,01 TO 03,67,New Generation,1985,63,63 years 07 months,257000.00,1.4319016,103.8289483
2020-07,YISHUN,3 ROOM,3.00,622,YISHUN RING RD,622 YISHUN RING RD,04 TO 06,73,Model A,1987,66,66 years 02 months,270000.00,1.418383,103.834812
2020-07,YISHUN,3 ROOM,3.00,114,YISHUN RING RD,114 YISHUN RING RD,07 TO 09,74,Model A,1983,62,62 years,230000.00,1.4343372,103.8268338
2020-07,YISHUN,3 ROOM,3.00,116,YISHUN RING RD,116 YISHUN RING RD,01 TO 03,74,Model A,1983,61,61 years 11 months,250000.00,1.4350887,103.8279473
2020-07,YISHUN,3 ROOM,3.00,849,YISHUN RING RD,849 YISHUN RING RD,04 TO 06,60,Model A,1999,78,78 years,298000.00,1.4168272,103.8354447
2020-07,YISHUN,3 ROOM,3.00,256,YISHUN RING RD,256 YISHUN RING RD,04 TO 06,64,Simplified,1985,63,63 years 11 months,247000.00,1.4340362,103.8399673
2020-07,YISHUN,3 ROOM,3.00,165,YISHUN RING RD,165 YISHUN RING RD,10 TO 12,64,Simplified,1988,66,66 years 11 months,258000.00,1.4357844,103.8316831
2020-07,YISHUN,3 ROOM,3.00,125,YISHUN ST 11,125 YISHUN ST 11,10 TO 12,67,New Generation,1984,63,63 years 06 months,280000.00,1.434319,103.8303514
2020-07,YISHUN,3 ROOM,3.00,148,YISHUN ST 11,148 YISHUN ST 11,07 TO 09,67,New Generation,1985,64,64 years 03 months,300000.00,1.4319165,103.8323869
2020-07,YISHUN,3 ROOM,3.00,147,YISHUN ST 11,147 YISHUN ST 11,07 TO 09,67,New Generation,1985,64,64 years 02 months,282000.00,1.4313561,103.831804
2020-07,YISHUN,3 ROOM,3.00,202,YISHUN ST 21,202 YISHUN ST 21,10 TO 12,67,New Generation,1985,64,64 years 03 months,305000.00,1.4307623,103.8372645
2020-07,YISHUN,3 ROOM,3.00,210,YISHUN ST 21,210 YISHUN ST 21,07 TO 09,67,New Generation,1985,64,64 years 03 months,273000.00,1.4313397,103.8384973
2020-07,YISHUN,3 ROOM,3.00,219,YISHUN ST 21,219 YISHUN ST 21,07 TO 09,68,New Generation,1985,64,64 years 04 months,263000.00,1.433338,103.83597
2020-07,YISHUN,3 ROOM,3.00,222,YISHUN ST 21,222 YISHUN ST 21,10 TO 12,67,New Generation,1985,64,64 years 03 months,280000.00,1.4341192,103.8363865
2020-07,YISHUN,3 ROOM,3.00,207,YISHUN ST 21,207 YISHUN ST 21,01 TO 03,73,New Generation,1985,63,63 years 09 months,290000.00,1.4312721,103.8371076
2020-07,YISHUN,3 ROOM,3.00,201,YISHUN ST 21,201 YISHUN ST 21,04 TO 06,67,New Generation,1985,63,63 years 11 months,285000.00,1.4307316,103.8378895
2020-07,YISHUN,3 ROOM,3.00,273,YISHUN ST 22,273 YISHUN ST 22,04 TO 06,74,Model A,1986,65,65 years 01 month,240000.00,1.4375624,103.8393332
2020-07,YISHUN,3 ROOM,3.00,261,YISHUN ST 22,261 YISHUN ST 22,04 TO 06,64,Simplified,1985,64,64 years 05 months,255000.00,1.4350918,103.8389009
2020-07,YISHUN,3 ROOM,3.00,336B,YISHUN ST 31,336B YISHUN ST 31,10 TO 12,67,Model A,2015,94,94 years 05 months,317000.00,1.4314462,103.8442771
2020-07,YISHUN,3 ROOM,3.00,336A,YISHUN ST 31,336A YISHUN ST 31,13 TO 15,67,Model A,2015,94,94 years 04 months,315000.00,1.4312035,103.8448307
2020-07,YISHUN,3 ROOM,3.00,335A,YISHUN ST 31,335A YISHUN ST 31,13 TO 15,67,Model A,2015,94,94 years 04 months,330000.00,1.4332389,103.8444953
2020-07,YISHUN,3 ROOM,3.00,455,YISHUN ST 41,455 YISHUN ST 41,04 TO 06,67,Model A,2013,92,92 years 01 month,295000.00,1.419979,103.844368
2020-07,YISHUN,3 ROOM,3.00,628,YISHUN ST 61,628 YISHUN ST 61,04 TO 06,73,Model A,1988,66,66 years 08 months,270000.00,1.418161,103.8368
2020-07,YISHUN,3 ROOM,3.00,746,YISHUN ST 72,746 YISHUN ST 72,04 TO 06,82,New Generation,1984,63,63 years 06 months,310000.00,1.4289876,103.8333058
2020-07,YISHUN,3 ROOM,3.00,852,YISHUN ST 81,852 YISHUN ST 81,10 TO 12,74,Model A,1988,66,66 years 09 months,306000.00,1.415281,103.8371846
2020-07,YISHUN,3 ROOM,3.00,829,YISHUN ST 81,829 YISHUN ST 81,10 TO 12,73,Model A,1988,66,66 years 07 months,280000.00,1.4145638,103.8330834
2020-07,YISHUN,4 ROOM,4.00,431C,YISHUN AVE 1,431C YISHUN AVE 1,01 TO 03,92,Model A,2015,94,94 years 03 months,350000.00,1.4201968,103.8475762
2020-07,YISHUN,4 ROOM,4.00,431D,YISHUN AVE 1,431D YISHUN AVE 1,10 TO 12,92,Model A,2015,94,94 years 03 months,385000.00,1.4201676,103.8471264
2020-07,YISHUN,4 ROOM,4.00,424C,YISHUN AVE 11,424C YISHUN AVE 11,10 TO 12,92,Model A,2015,94,94 years 06 months,400000.00,1.422952,103.8490538
2020-07,YISHUN,4 ROOM,4.00,458,YISHUN AVE 11,458 YISHUN AVE 11,13 TO 15,93,Model A,2013,92,92 years 02 months,430000.00,1.4207919,103.8462175
2020-07,YISHUN,4 ROOM,4.00,428B,YISHUN AVE 11,428B YISHUN AVE 11,04 TO 06,92,Model A,2015,93,93 years 09 months,360000.00,1.4221474,103.847516
2020-07,YISHUN,4 ROOM,4.00,345,YISHUN AVE 11,345 YISHUN AVE 11,07 TO 09,104,Model A,1988,67,67 years 03 months,357000.00,1.4285781,103.8445869
2020-07,YISHUN,4 ROOM,4.00,348A,YISHUN AVE 11,348A YISHUN AVE 11,13 TO 15,92,DBSS,2013,92,92 years 03 months,597000.00,1.4273552,103.8416362
2020-07,YISHUN,4 ROOM,4.00,429A,YISHUN AVE 11,429A YISHUN AVE 11,04 TO 06,92,Model A,2015,94,94 years 06 months,378000.00,1.4220918,103.8495691
2020-07,YISHUN,4 ROOM,4.00,429B,YISHUN AVE 11,429B YISHUN AVE 11,10 TO 12,92,Model A,2015,94,94 years 06 months,390000.00,1.422264,103.8491397
2020-07,YISHUN,4 ROOM,4.00,430B,YISHUN AVE 11,430B YISHUN AVE 11,01 TO 03,92,Model A,2015,94,94 years 06 months,360000.00,1.4211628,103.8485871
2020-07,YISHUN,4 ROOM,4.00,430A,YISHUN AVE 11,430A YISHUN AVE 11,01 TO 03,92,Model A,2015,94,94 years 05 months,363888.00,1.4211079,103.8486545
2020-07,YISHUN,4 ROOM,4.00,348C,YISHUN AVE 11,348C YISHUN AVE 11,04 TO 06,92,DBSS,2013,92,92 years 03 months,540000.00,1.4269717,103.8422562
2020-07,YISHUN,4 ROOM,4.00,350,YISHUN AVE 11,350 YISHUN AVE 11,04 TO 06,108,Model A,1988,67,67 years 01 month,312000.00,1.4259403,103.8440435
2020-07,YISHUN,4 ROOM,4.00,426B,YISHUN AVE 11,426B YISHUN AVE 11,10 TO 12,92,Model A,2015,93,93 years 08 months,390000.00,1.4233711,103.8461347
2020-07,YISHUN,4 ROOM,4.00,348D,YISHUN AVE 11,348D YISHUN AVE 11,04 TO 06,92,DBSS,2013,92,92 years 02 months,515000.00,1.4269546,103.8427955
2020-07,YISHUN,4 ROOM,4.00,424D,YISHUN AVE 11,424D YISHUN AVE 11,10 TO 12,92,Model A,2015,94,94 years 05 months,410000.00,1.422757,103.8490938
2020-07,YISHUN,4 ROOM,4.00,429A,YISHUN AVE 11,429A YISHUN AVE 11,13 TO 15,92,Model A,2015,94,94 years 05 months,390000.00,1.4220918,103.8495691
2020-07,YISHUN,4 ROOM,4.00,443,YISHUN AVE 11,443 YISHUN AVE 11,10 TO 12,92,Model A,2012,91,91 years,430000.00,1.4236599,103.8449175
2020-07,YISHUN,4 ROOM,4.00,772,YISHUN AVE 3,772 YISHUN AVE 3,07 TO 09,84,Simplified,1985,64,64 years 04 months,318000.00,1.423719,103.8324504
2020-07,YISHUN,4 ROOM,4.00,666A,YISHUN AVE 4,666A YISHUN AVE 4,04 TO 06,83,Simplified,1987,65,65 years 10 months,280000.00,1.419375,103.840006
2020-07,YISHUN,4 ROOM,4.00,651,YISHUN AVE 4,651 YISHUN AVE 4,07 TO 09,88,Simplified,1987,66,66 years 02 months,316000.00,1.4235675,103.8394013
2020-07,YISHUN,4 ROOM,4.00,733,YISHUN AVE 5,733 YISHUN AVE 5,10 TO 12,100,New Generation,1984,63,63 years 02 months,368000.00,1.4295967,103.8313712
2020-07,YISHUN,4 ROOM,4.00,288,YISHUN AVE 6,288 YISHUN AVE 6,01 TO 03,84,Simplified,1987,66,66 years 02 months,295000.00,1.439977,103.837548
2020-07,YISHUN,4 ROOM,4.00,401,YISHUN AVE 6,401 YISHUN AVE 6,01 TO 03,104,Model A,1988,67,67 years 02 months,322000.00,1.4270218,103.8471233
2020-07,YISHUN,4 ROOM,4.00,289,YISHUN AVE 6,289 YISHUN AVE 6,04 TO 06,103,Model A,1987,66,66 years,325000.00,1.440484,103.8386312
2020-07,YISHUN,4 ROOM,4.00,289,YISHUN AVE 6,289 YISHUN AVE 6,07 TO 09,84,Simplified,1987,66,66 years,300000.00,1.440484,103.8386312
2020-07,YISHUN,4 ROOM,4.00,403,YISHUN AVE 6,403 YISHUN AVE 6,01 TO 03,84,Simplified,1988,67,67 years 04 months,285000.00,1.4269743,103.8488897
2020-07,YISHUN,4 ROOM,4.00,403,YISHUN AVE 6,403 YISHUN AVE 6,10 TO 12,84,Simplified,1988,67,67 years 04 months,283000.00,1.4269743,103.8488897
2020-07,YISHUN,4 ROOM,4.00,173,YISHUN AVE 7,173 YISHUN AVE 7,07 TO 09,83,Simplified,1987,66,66 years 04 months,298000.00,1.4370135,103.8309352
2020-07,YISHUN,4 ROOM,4.00,315A,YISHUN AVE 9,315A YISHUN AVE 9,04 TO 06,92,Model A,2015,94,94 years 04 months,405000.00,1.4324057,103.8425941
2020-07,YISHUN,4 ROOM,4.00,315C,YISHUN AVE 9,315C YISHUN AVE 9,04 TO 06,92,Model A,2015,94,94 years 04 months,418000.00,1.4323284,103.8432282
2020-07,YISHUN,4 ROOM,4.00,315A,YISHUN AVE 9,315A YISHUN AVE 9,10 TO 12,92,Model A,2015,94,94 years 04 months,436000.00,1.4324057,103.8425941
2020-07,YISHUN,4 ROOM,4.00,315C,YISHUN AVE 9,315C YISHUN AVE 9,10 TO 12,92,Model A,2015,94,94 years 03 months,437000.00,1.4323284,103.8432282
2020-07,YISHUN,4 ROOM,4.00,317A,YISHUN AVE 9,317A YISHUN AVE 9,07 TO 09,92,Model A,2015,94,94 years 03 months,418000.00,1.4344575,103.843047
2020-07,YISHUN,4 ROOM,4.00,316A,YISHUN AVE 9,316A YISHUN AVE 9,01 TO 03,92,Model A,2015,94,94 years 03 months,365000.00,1.4332856,103.8426847
2020-07,YISHUN,4 ROOM,4.00,316A,YISHUN AVE 9,316A YISHUN AVE 9,13 TO 15,92,Model A,2015,94,94 years 03 months,432000.00,1.4332856,103.8426847
2020-07,YISHUN,4 ROOM,4.00,315A,YISHUN AVE 9,315A YISHUN AVE 9,04 TO 06,92,Model A,2015,94,94 years 03 months,418000.00,1.4324057,103.8425941
2020-07,YISHUN,4 ROOM,4.00,248,YISHUN AVE 9,248 YISHUN AVE 9,01 TO 03,84,Simplified,1984,63,63 years 05 months,292000.00,1.435696,103.8423094
2020-07,YISHUN,4 ROOM,4.00,316C,YISHUN AVE 9,316C YISHUN AVE 9,01 TO 03,92,Model A,2015,94,94 years 03 months,352000.00,1.4329137,103.8435
2020-07,YISHUN,4 ROOM,4.00,141,YISHUN RING RD,141 YISHUN RING RD,10 TO 12,99,New Generation,1984,63,63 years 06 months,340000.00,1.4309191,103.8300214
2020-07,YISHUN,4 ROOM,4.00,395,YISHUN RING RD,395 YISHUN RING RD,04 TO 06,104,Model A,1988,67,67 years 03 months,320000.00,1.4288549,103.8473045
2020-07,YISHUN,4 ROOM,4.00,366,YISHUN RING RD,366 YISHUN RING RD,04 TO 06,104,Model A,1988,67,67 years 02 months,323000.00,1.4291567,103.8459457
2020-07,YISHUN,4 ROOM,4.00,452,YISHUN RING RD,452 YISHUN RING RD,10 TO 12,92,Model A,2012,91,91 years 02 months,378000.00,1.4220478,103.8447681
2020-07,YISHUN,4 ROOM,4.00,365,YISHUN RING RD,365 YISHUN RING RD,10 TO 12,104,Model A,1989,67,67 years 10 months,339000.00,1.429253,103.8451984
2020-07,YISHUN,4 ROOM,4.00,118,YISHUN RING RD,118 YISHUN RING RD,04 TO 06,104,Model A,1983,62,62 years,329000.00,1.436015,103.8284641
2020-07,YISHUN,4 ROOM,4.00,413,YISHUN RING RD,413 YISHUN RING RD,07 TO 09,104,Model A,1993,71,71 years 08 months,338000.00,1.424971,103.8465798
2020-07,YISHUN,4 ROOM,4.00,237,YISHUN RING RD,237 YISHUN RING RD,10 TO 12,96,New Generation,1985,64,64 years,390000.00,1.4333825,103.8388803
2020-07,YISHUN,4 ROOM,4.00,787,YISHUN RING RD,787 YISHUN RING RD,10 TO 12,84,Simplified,1988,66,66 years 08 months,370000.00,1.4210906,103.831908
2020-07,YISHUN,4 ROOM,4.00,451,YISHUN RING RD,451 YISHUN RING RD,07 TO 09,92,Model A,2012,91,91 years 01 month,391000.00,1.4220824,103.8446537
2020-07,YISHUN,4 ROOM,4.00,342B,YISHUN RING RD,342B YISHUN RING RD,04 TO 06,93,Premium Apartment,2016,94,94 years 06 months,390000.00,1.4303552,103.8449266
2020-07,YISHUN,4 ROOM,4.00,236,YISHUN RING RD,236 YISHUN RING RD,07 TO 09,93,New Generation,1985,64,64 years 02 months,310000.00,1.4340861,103.839071
2020-07,YISHUN,4 ROOM,4.00,314,YISHUN RING RD,314 YISHUN RING RD,01 TO 03,108,Model A,1995,73,73 years 07 months,342000.00,1.431724,103.8417194
2020-07,YISHUN,4 ROOM,4.00,312,YISHUN RING RD,312 YISHUN RING RD,10 TO 12,84,Simplified,1987,65,65 years 10 months,326888.00,1.431533,103.841326
2020-07,YISHUN,4 ROOM,4.00,855,YISHUN RING RD,855 YISHUN RING RD,07 TO 09,104,Model A,1988,67,67 years 05 months,372000.00,1.4170369,103.8367632
2020-07,YISHUN,4 ROOM,4.00,327,YISHUN RING RD,327 YISHUN RING RD,04 TO 06,84,Simplified,1988,66,66 years 10 months,295000.00,1.4301504,103.8424356
2020-07,YISHUN,4 ROOM,4.00,123,YISHUN ST 11,123 YISHUN ST 11,04 TO 06,93,New Generation,1985,63,63 years 11 months,340000.00,1.4347108,103.8318685
2020-07,YISHUN,4 ROOM,4.00,218,YISHUN ST 21,218 YISHUN ST 21,01 TO 03,93,New Generation,1985,63,63 years 11 months,330000.00,1.4330256,103.8360481
2020-07,YISHUN,4 ROOM,4.00,269,YISHUN ST 22,269 YISHUN ST 22,07 TO 09,104,Model A,1988,66,66 years 10 months,340000.00,1.437116,103.8403296
2020-07,YISHUN,4 ROOM,4.00,279,YISHUN ST 22,279 YISHUN ST 22,10 TO 12,84,Simplified,1985,64,64 years 03 months,295000.00,1.438507,103.8377172
2020-07,YISHUN,4 ROOM,4.00,264,YISHUN ST 22,264 YISHUN ST 22,04 TO 06,104,Model A,1986,65,65 years,355000.00,1.4355878,103.8382463
2020-07,YISHUN,4 ROOM,4.00,262,YISHUN ST 22,262 YISHUN ST 22,04 TO 06,84,Simplified,1985,64,64 years 03 months,293000.00,1.4358023,103.8391521
2020-07,YISHUN,4 ROOM,4.00,334B,YISHUN ST 31,334B YISHUN ST 31,04 TO 06,92,Model A,2015,94,94 years 05 months,390000.00,1.4326242,103.8454922
2020-07,YISHUN,4 ROOM,4.00,335C,YISHUN ST 31,335C YISHUN ST 31,04 TO 06,92,Model A,2015,94,94 years 05 months,390000.00,1.4327958,103.8442693
2020-07,YISHUN,4 ROOM,4.00,335B,YISHUN ST 31,335B YISHUN ST 31,04 TO 06,92,Model A,2015,94,94 years 05 months,365000.00,1.4325235,103.8439617
2020-07,YISHUN,4 ROOM,4.00,334B,YISHUN ST 31,334B YISHUN ST 31,10 TO 12,92,Model A,2015,94,94 years 04 months,418000.00,1.4326242,103.8454922
2020-07,YISHUN,4 ROOM,4.00,334A,YISHUN ST 31,334A YISHUN ST 31,10 TO 12,92,Model A,2015,94,94 years 04 months,421000.00,1.4317357,103.846204
2020-07,YISHUN,4 ROOM,4.00,335B,YISHUN ST 31,335B YISHUN ST 31,13 TO 15,92,Model A,2015,94,94 years 04 months,410000.00,1.4325235,103.8439617
2020-07,YISHUN,4 ROOM,4.00,335C,YISHUN ST 31,335C YISHUN ST 31,04 TO 06,92,Model A,2015,94,94 years 04 months,365000.00,1.4327958,103.8442693
2020-07,YISHUN,4 ROOM,4.00,504D,YISHUN ST 51,504D YISHUN ST 51,07 TO 09,93,Model A,2016,94,94 years 09 months,380000.00,1.418525,103.8436555
2020-07,YISHUN,4 ROOM,4.00,504D,YISHUN ST 51,504D YISHUN ST 51,04 TO 06,93,Model A,2016,94,94 years 09 months,390000.00,1.418525,103.8436555
2020-07,YISHUN,4 ROOM,4.00,504D,YISHUN ST 51,504D YISHUN ST 51,10 TO 12,93,Model A,2016,94,94 years 08 months,420800.00,1.418525,103.8436555
2020-07,YISHUN,4 ROOM,4.00,505D,YISHUN ST 51,505D YISHUN ST 51,01 TO 03,92,Model A,2016,94,94 years 08 months,360000.00,1.4189346,103.8443714
2020-07,YISHUN,4 ROOM,4.00,504B,YISHUN ST 51,504B YISHUN ST 51,04 TO 06,93,Model A,2016,94,94 years 09 months,390000.00,1.4175197,103.8439976
2020-07,YISHUN,4 ROOM,4.00,504C,YISHUN ST 51,504C YISHUN ST 51,07 TO 09,93,Model A,2016,94,94 years 08 months,395000.00,1.4181684,103.8434094
2020-07,YISHUN,4 ROOM,4.00,505C,YISHUN ST 51,505C YISHUN ST 51,10 TO 12,93,Model A,2016,94,94 years 08 months,420000.00,1.4192636,103.8442246
2020-07,YISHUN,4 ROOM,4.00,609,YISHUN ST 61,609 YISHUN ST 61,01 TO 03,84,Simplified,1986,65,65 years,303000.00,1.4210319,103.8358728
2020-07,YISHUN,4 ROOM,4.00,639,YISHUN ST 61,639 YISHUN ST 61,07 TO 09,84,Simplified,1987,66,66 years 01 month,288000.00,1.4206009,103.8384501
2020-07,YISHUN,4 ROOM,4.00,602,YISHUN ST 61,602 YISHUN ST 61,07 TO 09,88,Simplified,1987,65,65 years 10 months,300000.00,1.4224325,103.8363246
2020-07,YISHUN,4 ROOM,4.00,729,YISHUN ST 71,729 YISHUN ST 71,01 TO 03,89,Simplified,1987,65,65 years 10 months,300000.00,1.4259435,103.8315436
2020-07,YISHUN,4 ROOM,4.00,715,YISHUN ST 71,715 YISHUN ST 71,01 TO 03,90,Simplified,1987,65,65 years 11 months,305000.00,1.4268343,103.8270731
2020-07,YISHUN,4 ROOM,4.00,762,YISHUN ST 72,762 YISHUN ST 72,01 TO 03,84,Simplified,1985,64,64 years 04 months,303000.00,1.4257679,103.8339074
2020-07,YISHUN,4 ROOM,4.00,752,YISHUN ST 72,752 YISHUN ST 72,04 TO 06,91,New Generation,1984,62,62 years 09 months,380000.00,1.4272643,103.8338731
2020-07,YISHUN,4 ROOM,4.00,759,YISHUN ST 72,759 YISHUN ST 72,07 TO 09,84,Simplified,1985,64,64 years 02 months,365000.00,1.4262159,103.8331868
2020-07,YISHUN,4 ROOM,4.00,829,YISHUN ST 81,829 YISHUN ST 81,01 TO 03,103,Model A,1988,66,66 years 07 months,359000.00,1.4145638,103.8330834
2020-07,YISHUN,5 ROOM,5.00,432C,YISHUN AVE 1,432C YISHUN AVE 1,07 TO 09,112,Improved,2015,94,94 years 03 months,485000.00,1.4196527,103.8475568
2020-07,YISHUN,5 ROOM,5.00,432A,YISHUN AVE 1,432A YISHUN AVE 1,01 TO 03,112,Improved,2015,94,94 years 02 months,450000.00,1.4195399,103.8470327
2020-07,YISHUN,5 ROOM,5.00,432B,YISHUN AVE 1,432B YISHUN AVE 1,10 TO 12,112,Improved,2015,94,94 years 02 months,508000.00,1.4196527,103.8475568
2020-07,YISHUN,5 ROOM,5.00,431A,YISHUN AVE 1,431A YISHUN AVE 1,10 TO 12,112,Improved,2015,94,94 years 02 months,499000.00,1.4201968,103.8475762
2020-07,YISHUN,5 ROOM,5.00,432A,YISHUN AVE 1,432A YISHUN AVE 1,01 TO 03,112,Improved,2015,94,94 years 02 months,460000.00,1.4195399,103.8470327
2020-07,YISHUN,5 ROOM,5.00,426D,YISHUN AVE 11,426D YISHUN AVE 11,07 TO 09,112,Improved,2015,93,93 years 09 months,505000.00,1.4231794,103.8472552
2020-07,YISHUN,5 ROOM,5.00,426D,YISHUN AVE 11,426D YISHUN AVE 11,10 TO 12,112,Improved,2015,93,93 years 09 months,500000.00,1.4231794,103.8472552
2020-07,YISHUN,5 ROOM,5.00,426D,YISHUN AVE 11,426D YISHUN AVE 11,07 TO 09,112,Improved,2015,93,93 years 08 months,505000.00,1.4231794,103.8472552
2020-07,YISHUN,5 ROOM,5.00,426D,YISHUN AVE 11,426D YISHUN AVE 11,10 TO 12,112,Improved,2015,93,93 years 08 months,505000.00,1.4231794,103.8472552
2020-07,YISHUN,5 ROOM,5.00,396,YISHUN AVE 6,396 YISHUN AVE 6,01 TO 03,122,Improved,1988,67,67 years 01 month,351000.00,1.4283979,103.8470554
2020-07,YISHUN,5 ROOM,5.00,173,YISHUN AVE 7,173 YISHUN AVE 7,04 TO 06,121,Improved,1987,66,66 years 04 months,388000.00,1.4370135,103.8309352
2020-07,YISHUN,5 ROOM,5.00,318C,YISHUN AVE 9,318C YISHUN AVE 9,01 TO 03,112,Improved,2015,94,94 years 04 months,525000.00,1.4334279,103.8434094
2020-07,YISHUN,5 ROOM,5.00,317A,YISHUN AVE 9,317A YISHUN AVE 9,13 TO 15,112,Improved,2015,94,94 years 04 months,535000.00,1.4344575,103.843047
2020-07,YISHUN,5 ROOM,5.00,315B,YISHUN AVE 9,315B YISHUN AVE 9,01 TO 03,112,Improved,2015,94,94 years 04 months,475000.00,1.4320377,103.8427753
2020-07,YISHUN,5 ROOM,5.00,315B,YISHUN AVE 9,315B YISHUN AVE 9,04 TO 06,112,Improved,2015,94,94 years 03 months,535000.00,1.4320377,103.8427753
2020-07,YISHUN,5 ROOM,5.00,318C,YISHUN AVE 9,318C YISHUN AVE 9,07 TO 09,112,Improved,2015,94,94 years 03 months,520000.00,1.4334279,103.8434094
2020-07,YISHUN,5 ROOM,5.00,317A,YISHUN AVE 9,317A YISHUN AVE 9,07 TO 09,112,Improved,2015,94,94 years 03 months,540000.00,1.4344575,103.843047
2020-07,YISHUN,5 ROOM,5.00,323,YISHUN CTRL,323 YISHUN CTRL,04 TO 06,122,Improved,1988,67,67 years 01 month,458000.00,1.4282319,103.8412354
2020-07,YISHUN,5 ROOM,5.00,342A,YISHUN RING RD,342A YISHUN RING RD,04 TO 06,113,Premium Apartment,2016,94,94 years 07 months,520000.00,1.4307809,103.8443152
2020-07,YISHUN,5 ROOM,5.00,367,YISHUN RING RD,367 YISHUN RING RD,04 TO 06,121,Improved,1988,67,67 years 02 months,415000.00,1.4296042,103.8447681
2020-07,YISHUN,5 ROOM,5.00,795,YISHUN RING RD,795 YISHUN RING RD,07 TO 09,122,Improved,1987,65,65 years 08 months,493000.00,1.41971,103.832403
2020-07,YISHUN,5 ROOM,5.00,167,YISHUN RING RD,167 YISHUN RING RD,04 TO 06,121,Improved,1987,66,66 years 06 months,380000.00,1.4365889,103.8325225
2020-07,YISHUN,5 ROOM,5.00,798,YISHUN RING RD,798 YISHUN RING RD,01 TO 03,123,Improved,1986,65,65 years 03 months,461000.00,1.4188635,103.8327295
2020-07,YISHUN,5 ROOM,5.00,308,YISHUN RING RD,308 YISHUN RING RD,10 TO 12,122,Improved,1988,66,66 years 11 months,415000.00,1.4313361,103.8405334
2020-07,YISHUN,5 ROOM,5.00,155,YISHUN ST 11,155 YISHUN ST 11,10 TO 12,121,Improved,1985,63,63 years 09 months,480000.00,1.431975,103.83404
2020-07,YISHUN,5 ROOM,5.00,161,YISHUN ST 11,161 YISHUN ST 11,07 TO 09,125,Improved,1985,63,63 years 11 months,480000.00,1.4328537,103.8329687
2020-07,YISHUN,5 ROOM,5.00,298,YISHUN ST 20,298 YISHUN ST 20,10 TO 12,112,Improved,2000,79,79 years 04 months,460000.00,1.4361479,103.8346548
2020-07,YISHUN,5 ROOM,5.00,212,YISHUN ST 21,212 YISHUN ST 21,04 TO 06,121,Improved,1985,63,63 years 09 months,438000.00,1.431806,103.837363
2020-07,YISHUN,5 ROOM,5.00,221,YISHUN ST 21,221 YISHUN ST 21,07 TO 09,121,Improved,1985,63,63 years 11 months,390000.00,1.4340405,103.8363799
